251 	 Q0 	    FT941-13190 	    1 	 0.140600 	 gmu96ma2 
282 	 Q0 	     CR93H-2707 	  172 	 0.019500 	 gmu96ma2 
282 	 Q0 	     FT931-9633 	  173 	 0.019400 	 gmu96ma2 
282 	 Q0 	  AP881023-0058 	  174 	 0.019400 	 gmu96ma2 
282 	 Q0 	    FT934-17375 	  175 	 0.019300 	 gmu96ma2 
282 	 Q0 	     FT934-4173 	  176 	 0.019000 	 gmu96ma2 
282 	 Q0 	  AP880528-0139 	  177 	 0.019000 	 gmu96ma2 
282 	 Q0 	  AP880409-0130 	  178 	 0.018900 	 gmu96ma2 
282 	 Q0 	     FT923-5749 	  179 	 0.018700 	 gmu96ma2 
282 	 Q0 	  AP880411-0052 	  180 	 0.018600 	 gmu96ma2 
282 	 Q0 	    CR93E-10572 	  181 	 0.018500 	 gmu96ma2 
282 	 Q0 	     FT934-5080 	  182 	 0.018400 	 gmu96ma2 
282 	 Q0 	     FT944-2811 	  183 	 0.018300 	 gmu96ma2 
282 	 Q0 	  AP880612-0083 	  184 	 0.018300 	 gmu96ma2 
282 	 Q0 	     FT931-7761 	  185 	 0.018200 	 gmu96ma2 
282 	 Q0 	     CR93E-7312 	  186 	 0.018100 	 gmu96ma2 
282 	 Q0 	     FT932-7893 	  187 	 0.017900 	 gmu96ma2 
282 	 Q0 	 WSJ900619-0086 	  188 	 0.017800 	 gmu96ma2 
282 	 Q0 	  AP880516-0077 	  189 	 0.017800 	 gmu96ma2 
282 	 Q0 	 WSJ900815-0047 	  190 	 0.017800 	 gmu96ma2 
282 	 Q0 	     CR93E-3563 	  191 	 0.017700 	 gmu96ma2 
282 	 Q0 	  AP880909-0044 	  192 	 0.017700 	 gmu96ma2 
282 	 Q0 	  AP880723-0034 	  193 	 0.017600 	 gmu96ma2 
282 	 Q0 	  AP880415-0224 	  194 	 0.017600 	 gmu96ma2 
282 	 Q0 	     CR93H-6000 	  195 	 0.017400 	 gmu96ma2 
282 	 Q0 	     CR93E-2533 	  196 	 0.017200 	 gmu96ma2 
282 	 Q0 	  AP880408-0063 	  197 	 0.017100 	 gmu96ma2 
282 	 Q0 	  AP880415-0065 	  198 	 0.017100 	 gmu96ma2 
282 	 Q0 	  AP880528-0203 	  199 	 0.017000 	 gmu96ma2 
282 	 Q0 	  AP880524-0269 	  200 	 0.017000 	 gmu96ma2 
282 	 Q0 	  AP880309-0124 	  201 	 0.017000 	 gmu96ma2 
282 	 Q0 	  AP880307-0004 	  202 	 0.016900 	 gmu96ma2 
282 	 Q0 	  AP880602-0236 	  203 	 0.016600 	 gmu96ma2 
282 	 Q0 	  AP880817-0183 	  204 	 0.016500 	 gmu96ma2 
282 	 Q0 	    CR93E-11278 	  205 	 0.016400 	 gmu96ma2 
282 	 Q0 	  AP880401-0243 	  206 	 0.016300 	 gmu96ma2 
282 	 Q0 	     FT931-6869 	  207 	 0.016300 	 gmu96ma2 
282 	 Q0 	     FT934-9508 	  208 	 0.016300 	 gmu96ma2 
282 	 Q0 	     CR93E-3602 	  209 	 0.016200 	 gmu96ma2 
282 	 Q0 	  AP880716-0023 	  210 	 0.016000 	 gmu96ma2 
282 	 Q0 	     FT924-5850 	  211 	 0.015700 	 gmu96ma2 
282 	 Q0 	  AP880424-0059 	  212 	 0.015600 	 gmu96ma2 
282 	 Q0 	  AP880911-0083 	  213 	 0.015600 	 gmu96ma2 
282 	 Q0 	    FT934-15670 	  214 	 0.015500 	 gmu96ma2 
282 	 Q0 	    FT924-14321 	  215 	 0.015400 	 gmu96ma2 
282 	 Q0 	  AP880919-0019 	  216 	 0.015400 	 gmu96ma2 
282 	 Q0 	  AP880917-0163 	  217 	 0.015200 	 gmu96ma2 
282 	 Q0 	  AP881217-0009 	  218 	 0.015200 	 gmu96ma2 
282 	 Q0 	  AP880416-0140 	  219 	 0.015100 	 gmu96ma2 
282 	 Q0 	     FT924-5091 	  220 	 0.015000 	 gmu96ma2 
282 	 Q0 	  ZF207-248-177 	  221 	 0.014800 	 gmu96ma2 
282 	 Q0 	  AP880615-0246 	  222 	 0.014600 	 gmu96ma2 
282 	 Q0 	  AP880229-0159 	  223 	 0.014600 	 gmu96ma2 
282 	 Q0 	  AP880415-0169 	  224 	 0.014600 	 gmu96ma2 
282 	 Q0 	     FT934-3168 	  225 	 0.014500 	 gmu96ma2 
282 	 Q0 	  AP880618-0128 	  226 	 0.014500 	 gmu96ma2 
282 	 Q0 	  AP880622-0006 	  227 	 0.014500 	 gmu96ma2 
282 	 Q0 	     FT931-6187 	  228 	 0.014300 	 gmu96ma2 
282 	 Q0 	      CR93E-203 	  229 	 0.014300 	 gmu96ma2 
282 	 Q0 	  AP881016-0059 	  230 	 0.014200 	 gmu96ma2 
282 	 Q0 	     FT931-7721 	  231 	 0.014100 	 gmu96ma2 
282 	 Q0 	      CR93E-894 	  232 	 0.014100 	 gmu96ma2 
282 	 Q0 	    FT942-13059 	  233 	 0.013900 	 gmu96ma2 
282 	 Q0 	  AP880311-0094 	  234 	 0.013700 	 gmu96ma2 
282 	 Q0 	     CR93E-6236 	  235 	 0.013700 	 gmu96ma2 
282 	 Q0 	     CR93E-5021 	  236 	 0.013600 	 gmu96ma2 
282 	 Q0 	     FT923-5327 	  237 	 0.013600 	 gmu96ma2 
282 	 Q0 	  AP880413-0004 	  238 	 0.013600 	 gmu96ma2 
282 	 Q0 	     FT944-1603 	  239 	 0.013400 	 gmu96ma2 
282 	 Q0 	    CR93E-10328 	  240 	 0.013300 	 gmu96ma2 
282 	 Q0 	     CR93E-9063 	  241 	 0.013300 	 gmu96ma2 
282 	 Q0 	     CR93E-1786 	  242 	 0.013200 	 gmu96ma2 
282 	 Q0 	     CR93H-5431 	  243 	 0.013100 	 gmu96ma2 
282 	 Q0 	       CR93E-53 	  244 	 0.013000 	 gmu96ma2 
282 	 Q0 	 WSJ900925-0045 	  245 	 0.012900 	 gmu96ma2 
282 	 Q0 	    FT932-14673 	  246 	 0.012900 	 gmu96ma2 
282 	 Q0 	    CR93H-12610 	  247 	 0.012700 	 gmu96ma2 
282 	 Q0 	 WSJ910423-0241 	  248 	 0.012600 	 gmu96ma2 
282 	 Q0 	  AP880309-0326 	  249 	 0.012500 	 gmu96ma2 
282 	 Q0 	  AP880410-0003 	  250 	 0.012500 	 gmu96ma2 
282 	 Q0 	     CR93E-5186 	  251 	 0.012500 	 gmu96ma2 
282 	 Q0 	  AP880602-0238 	  252 	 0.012400 	 gmu96ma2 
282 	 Q0 	  AP880707-0078 	  253 	 0.012200 	 gmu96ma2 
282 	 Q0 	    FT921-15169 	  254 	 0.012100 	 gmu96ma2 
282 	 Q0 	  AP880409-0067 	  255 	 0.012000 	 gmu96ma2 
282 	 Q0 	     FT924-2265 	  256 	 0.012000 	 gmu96ma2 
282 	 Q0 	  AP880317-0099 	  257 	 0.011800 	 gmu96ma2 
282 	 Q0 	     FT923-5655 	  258 	 0.011800 	 gmu96ma2 
282 	 Q0 	 WSJ920117-0140 	  259 	 0.011600 	 gmu96ma2 
282 	 Q0 	    FT941-12565 	  260 	 0.011600 	 gmu96ma2 
282 	 Q0 	  AP880611-0026 	  261 	 0.011500 	 gmu96ma2 
282 	 Q0 	    FT944-16315 	  262 	 0.011400 	 gmu96ma2 
282 	 Q0 	  AP880621-0260 	  263 	 0.011400 	 gmu96ma2 
282 	 Q0 	  AP880803-0036 	  264 	 0.011200 	 gmu96ma2 
282 	 Q0 	     CR93E-5479 	  265 	 0.011100 	 gmu96ma2 
282 	 Q0 	    FT944-16187 	  266 	 0.011000 	 gmu96ma2 
282 	 Q0 	  AP880619-0071 	  267 	 0.011000 	 gmu96ma2 
282 	 Q0 	 WSJ911113-0157 	  268 	 0.010900 	 gmu96ma2 
282 	 Q0 	    FT934-10129 	  269 	 0.010900 	 gmu96ma2 
282 	 Q0 	      FT922-440 	  270 	 0.010700 	 gmu96ma2 
282 	 Q0 	  AP880914-0118 	  271 	 0.010600 	 gmu96ma2 
282 	 Q0 	 WSJ910903-0064 	  272 	 0.010500 	 gmu96ma2 
282 	 Q0 	 WSJ900816-0040 	  273 	 0.010400 	 gmu96ma2 
282 	 Q0 	  AP880625-0124 	  274 	 0.010400 	 gmu96ma2 
282 	 Q0 	     CR93E-5809 	  275 	 0.010400 	 gmu96ma2 
282 	 Q0 	     FT921-1097 	  276 	 0.010400 	 gmu96ma2 
282 	 Q0 	   FR88602-0135 	  277 	 0.010400 	 gmu96ma2 
282 	 Q0 	     FT931-2073 	  278 	 0.010400 	 gmu96ma2 
282 	 Q0 	  AP880910-0013 	  279 	 0.010200 	 gmu96ma2 
282 	 Q0 	    CR93H-12032 	  280 	 0.010200 	 gmu96ma2 
282 	 Q0 	     CR93E-3851 	  281 	 0.010200 	 gmu96ma2 
282 	 Q0 	  AP881027-0163 	  282 	 0.010000 	 gmu96ma2 
282 	 Q0 	  AP880528-0165 	  283 	 0.009900 	 gmu96ma2 
282 	 Q0 	 WSJ910130-0090 	  284 	 0.009900 	 gmu96ma2 
282 	 Q0 	 WSJ920227-0163 	  285 	 0.009900 	 gmu96ma2 
282 	 Q0 	    CR93H-11538 	  286 	 0.009800 	 gmu96ma2 
282 	 Q0 	  AP881114-0019 	  287 	 0.009800 	 gmu96ma2 
282 	 Q0 	      CR93E-565 	  288 	 0.009700 	 gmu96ma2 
282 	 Q0 	 WSJ900920-0104 	  289 	 0.009700 	 gmu96ma2 
282 	 Q0 	     CR93E-1750 	  290 	 0.009600 	 gmu96ma2 
282 	 Q0 	     CR93E-2911 	  291 	 0.009600 	 gmu96ma2 
282 	 Q0 	     FT944-6258 	  292 	 0.009500 	 gmu96ma2 
282 	 Q0 	    CR93H-10046 	  293 	 0.009500 	 gmu96ma2 
282 	 Q0 	     CR93H-1464 	  294 	 0.009500 	 gmu96ma2 
282 	 Q0 	  AP880617-0018 	  295 	 0.009300 	 gmu96ma2 
282 	 Q0 	  AP880910-0129 	  296 	 0.009300 	 gmu96ma2 
282 	 Q0 	  AP880419-0035 	  297 	 0.009200 	 gmu96ma2 
282 	 Q0 	  AP880728-0171 	  298 	 0.009200 	 gmu96ma2 
282 	 Q0 	  AP880603-0108 	  299 	 0.009000 	 gmu96ma2 
282 	 Q0 	     FT944-5413 	  300 	 0.009000 	 gmu96ma2 
282 	 Q0 	  AP880302-0094 	  301 	 0.008900 	 gmu96ma2 
282 	 Q0 	    CR93H-10571 	  302 	 0.008800 	 gmu96ma2 
282 	 Q0 	 WSJ910712-0168 	  303 	 0.008800 	 gmu96ma2 
282 	 Q0 	      FT931-615 	  304 	 0.008700 	 gmu96ma2 
282 	 Q0 	  AP881027-0221 	  305 	 0.008700 	 gmu96ma2 
282 	 Q0 	     FT931-6107 	  306 	 0.008600 	 gmu96ma2 
282 	 Q0 	     CR93E-4639 	  307 	 0.008600 	 gmu96ma2 
282 	 Q0 	 WSJ900402-0018 	  308 	 0.008600 	 gmu96ma2 
282 	 Q0 	  AP880229-0127 	  309 	 0.008500 	 gmu96ma2 
282 	 Q0 	  AP881003-0022 	  310 	 0.008500 	 gmu96ma2 
282 	 Q0 	 WSJ910325-0154 	  311 	 0.008500 	 gmu96ma2 
282 	 Q0 	      CR93E-414 	  312 	 0.008500 	 gmu96ma2 
282 	 Q0 	  AP880301-0083 	  313 	 0.008400 	 gmu96ma2 
282 	 Q0 	     FT934-8155 	  314 	 0.008200 	 gmu96ma2 
282 	 Q0 	  AP880427-0276 	  315 	 0.008200 	 gmu96ma2 
282 	 Q0 	     CR93E-8975 	  316 	 0.008100 	 gmu96ma2 
282 	 Q0 	  AP880504-0197 	  317 	 0.008000 	 gmu96ma2 
282 	 Q0 	     FT931-1831 	  318 	 0.007800 	 gmu96ma2 
282 	 Q0 	    FT943-15072 	  319 	 0.007800 	 gmu96ma2 
282 	 Q0 	     CR93E-6776 	  320 	 0.007700 	 gmu96ma2 
282 	 Q0 	    FT941-16483 	  321 	 0.007600 	 gmu96ma2 
282 	 Q0 	    FT942-16470 	  322 	 0.007600 	 gmu96ma2 
282 	 Q0 	  AP880309-0300 	  323 	 0.007600 	 gmu96ma2 
282 	 Q0 	    FT934-16436 	  324 	 0.007500 	 gmu96ma2 
282 	 Q0 	     CR93E-3284 	  325 	 0.007200 	 gmu96ma2 
282 	 Q0 	  AP880506-0191 	  326 	 0.007200 	 gmu96ma2 
282 	 Q0 	  AP880617-0102 	  327 	 0.007200 	 gmu96ma2 
282 	 Q0 	  AP880321-0009 	  328 	 0.007100 	 gmu96ma2 
282 	 Q0 	     CR93E-2606 	  329 	 0.007100 	 gmu96ma2 
282 	 Q0 	 WSJ910906-0119 	  330 	 0.007100 	 gmu96ma2 
282 	 Q0 	     FT941-5496 	  331 	 0.007100 	 gmu96ma2 
282 	 Q0 	  AP881017-0232 	  332 	 0.007000 	 gmu96ma2 
282 	 Q0 	  AP880326-0139 	  333 	 0.007000 	 gmu96ma2 
282 	 Q0 	  AP880904-0087 	  334 	 0.006800 	 gmu96ma2 
282 	 Q0 	 WSJ900814-0006 	  335 	 0.006800 	 gmu96ma2 
282 	 Q0 	     FT931-3802 	  336 	 0.006800 	 gmu96ma2 
282 	 Q0 	  AP880602-0055 	  337 	 0.006800 	 gmu96ma2 
282 	 Q0 	     FT934-2719 	  338 	 0.006800 	 gmu96ma2 
282 	 Q0 	  AP880826-0233 	  339 	 0.006700 	 gmu96ma2 
282 	 Q0 	    FT932-11259 	  340 	 0.006700 	 gmu96ma2 
282 	 Q0 	  AP880612-0032 	  341 	 0.006600 	 gmu96ma2 
282 	 Q0 	  AP880301-0135 	  342 	 0.006600 	 gmu96ma2 
282 	 Q0 	  AP881119-0005 	  343 	 0.006500 	 gmu96ma2 
282 	 Q0 	  AP880302-0201 	  344 	 0.006500 	 gmu96ma2 
282 	 Q0 	  AP881022-0050 	  345 	 0.006500 	 gmu96ma2 
282 	 Q0 	  AP881118-0182 	  346 	 0.006500 	 gmu96ma2 
282 	 Q0 	     CR93E-5045 	  347 	 0.006400 	 gmu96ma2 
282 	 Q0 	  AP880302-0142 	  348 	 0.006400 	 gmu96ma2 
282 	 Q0 	     CR93E-5064 	  349 	 0.006400 	 gmu96ma2 
282 	 Q0 	  AP880617-0232 	  350 	 0.006300 	 gmu96ma2 
282 	 Q0 	    CR93H-10060 	  351 	 0.006300 	 gmu96ma2 
282 	 Q0 	     FT934-7950 	  352 	 0.006300 	 gmu96ma2 
282 	 Q0 	     FT934-8677 	  353 	 0.006200 	 gmu96ma2 
282 	 Q0 	  AP880507-0038 	  354 	 0.006200 	 gmu96ma2 
282 	 Q0 	 WSJ920121-0048 	  355 	 0.006200 	 gmu96ma2 
282 	 Q0 	  AP880819-0216 	  356 	 0.006100 	 gmu96ma2 
282 	 Q0 	  AP880628-0262 	  357 	 0.006100 	 gmu96ma2 
282 	 Q0 	     FT934-5760 	  358 	 0.006100 	 gmu96ma2 
282 	 Q0 	  AP880813-0136 	  359 	 0.006100 	 gmu96ma2 
282 	 Q0 	    FT924-11545 	  360 	 0.006000 	 gmu96ma2 
282 	 Q0 	      CR93E-287 	  361 	 0.006000 	 gmu96ma2 
282 	 Q0 	    CR93H-11029 	  362 	 0.005900 	 gmu96ma2 
282 	 Q0 	    CR93H-10681 	  363 	 0.005900 	 gmu96ma2 
282 	 Q0 	 WSJ910716-0139 	  364 	 0.005900 	 gmu96ma2 
282 	 Q0 	     FT934-7584 	  365 	 0.005900 	 gmu96ma2 
282 	 Q0 	  AP880406-0046 	  366 	 0.005900 	 gmu96ma2 
282 	 Q0 	  AP880414-0227 	  367 	 0.005800 	 gmu96ma2 
282 	 Q0 	  AP880728-0204 	  368 	 0.005800 	 gmu96ma2 
282 	 Q0 	    FT943-13830 	  369 	 0.005700 	 gmu96ma2 
282 	 Q0 	     CR93H-1310 	  370 	 0.005700 	 gmu96ma2 
282 	 Q0 	  AP880603-0127 	  371 	 0.005700 	 gmu96ma2 
282 	 Q0 	  AP880524-0268 	  372 	 0.005700 	 gmu96ma2 
282 	 Q0 	 WSJ910826-0143 	  373 	 0.005700 	 gmu96ma2 
282 	 Q0 	  AP881003-0269 	  374 	 0.005700 	 gmu96ma2 
282 	 Q0 	  AP880619-0043 	  375 	 0.005600 	 gmu96ma2 
282 	 Q0 	  AP881012-0230 	  376 	 0.005600 	 gmu96ma2 
282 	 Q0 	    CR93E-10618 	  377 	 0.005500 	 gmu96ma2 
282 	 Q0 	    CR93H-13205 	  378 	 0.005500 	 gmu96ma2 
282 	 Q0 	     FT931-3872 	  379 	 0.005500 	 gmu96ma2 
282 	 Q0 	     FT923-9501 	  380 	 0.005500 	 gmu96ma2 
282 	 Q0 	      CR93H-889 	  381 	 0.005400 	 gmu96ma2 
282 	 Q0 	  AP880618-0029 	  382 	 0.005400 	 gmu96ma2 
282 	 Q0 	    FT921-16197 	  383 	 0.005400 	 gmu96ma2 
282 	 Q0 	  AP880213-0005 	  384 	 0.005300 	 gmu96ma2 
282 	 Q0 	    FT924-11391 	  385 	 0.005200 	 gmu96ma2 
282 	 Q0 	     FT923-6218 	  386 	 0.005200 	 gmu96ma2 
282 	 Q0 	  AP880602-0215 	  387 	 0.005100 	 gmu96ma2 
282 	 Q0 	 WSJ910116-0092 	  388 	 0.005100 	 gmu96ma2 
282 	 Q0 	    CR93H-12436 	  389 	 0.005100 	 gmu96ma2 
282 	 Q0 	    FT921-15209 	  390 	 0.005100 	 gmu96ma2 
282 	 Q0 	  AP880416-0168 	  391 	 0.005100 	 gmu96ma2 
282 	 Q0 	     CR93H-6567 	  392 	 0.005100 	 gmu96ma2 
282 	 Q0 	    FT931-16027 	  393 	 0.005000 	 gmu96ma2 
282 	 Q0 	     CR93H-5121 	  394 	 0.005000 	 gmu96ma2 
282 	 Q0 	     FT911-4190 	  395 	 0.004900 	 gmu96ma2 
282 	 Q0 	     CR93H-6531 	  396 	 0.004900 	 gmu96ma2 
282 	 Q0 	     CR93H-8551 	  397 	 0.004900 	 gmu96ma2 
282 	 Q0 	  AP880602-0127 	  398 	 0.004800 	 gmu96ma2 
282 	 Q0 	     FT944-5659 	  399 	 0.004800 	 gmu96ma2 
282 	 Q0 	  AP880521-0198 	  400 	 0.004800 	 gmu96ma2 
282 	 Q0 	    CR93H-10209 	  401 	 0.004800 	 gmu96ma2 
282 	 Q0 	    FT922-12408 	  402 	 0.004700 	 gmu96ma2 
282 	 Q0 	     FT934-8373 	  403 	 0.004700 	 gmu96ma2 
282 	 Q0 	      CR93E-872 	  404 	 0.004700 	 gmu96ma2 
282 	 Q0 	  AP880826-0114 	  405 	 0.004600 	 gmu96ma2 
282 	 Q0 	    CR93H-10601 	  406 	 0.004600 	 gmu96ma2 
282 	 Q0 	     FT933-2421 	  407 	 0.004600 	 gmu96ma2 
282 	 Q0 	    FT942-11680 	  408 	 0.004600 	 gmu96ma2 
282 	 Q0 	    CR93H-10480 	  409 	 0.004600 	 gmu96ma2 
282 	 Q0 	 WSJ910805-0073 	  410 	 0.004600 	 gmu96ma2 
282 	 Q0 	     CR93E-2509 	  411 	 0.004500 	 gmu96ma2 
282 	 Q0 	     FT932-9282 	  412 	 0.004500 	 gmu96ma2 
282 	 Q0 	  AP880528-0128 	  413 	 0.004500 	 gmu96ma2 
282 	 Q0 	     CR93H-6029 	  414 	 0.004400 	 gmu96ma2 
282 	 Q0 	 WSJ910620-0100 	  415 	 0.004400 	 gmu96ma2 
282 	 Q0 	    FT924-11409 	  416 	 0.004400 	 gmu96ma2 
282 	 Q0 	     CR93H-4635 	  417 	 0.004300 	 gmu96ma2 
282 	 Q0 	  ZF207-178-632 	  418 	 0.004300 	 gmu96ma2 
282 	 Q0 	  AP881031-0012 	  419 	 0.004300 	 gmu96ma2 
282 	 Q0 	    CR93H-13626 	  420 	 0.004300 	 gmu96ma2 
282 	 Q0 	      FT942-796 	  421 	 0.004300 	 gmu96ma2 
282 	 Q0 	  AP881025-0224 	  422 	 0.004300 	 gmu96ma2 
282 	 Q0 	    FT931-17030 	  423 	 0.004200 	 gmu96ma2 
282 	 Q0 	 WSJ920110-0115 	  424 	 0.004100 	 gmu96ma2 
282 	 Q0 	    FT942-14974 	  425 	 0.004100 	 gmu96ma2 
282 	 Q0 	     CR93E-5735 	  426 	 0.004100 	 gmu96ma2 
282 	 Q0 	 WSJ910408-0057 	  427 	 0.004000 	 gmu96ma2 
282 	 Q0 	     FT933-5232 	  428 	 0.003900 	 gmu96ma2 
282 	 Q0 	 WSJ910905-0005 	  429 	 0.003900 	 gmu96ma2 
282 	 Q0 	    FT923-11152 	  430 	 0.003800 	 gmu96ma2 
282 	 Q0 	    FT934-14373 	  431 	 0.003800 	 gmu96ma2 
282 	 Q0 	     FT923-6160 	  432 	 0.003800 	 gmu96ma2 
282 	 Q0 	    CR93H-11042 	  433 	 0.003700 	 gmu96ma2 
282 	 Q0 	      CR93E-827 	  434 	 0.003700 	 gmu96ma2 
282 	 Q0 	  AP880301-0213 	  435 	 0.003700 	 gmu96ma2 
282 	 Q0 	    FT931-10624 	  436 	 0.003700 	 gmu96ma2 
282 	 Q0 	     CR93H-9548 	  437 	 0.003600 	 gmu96ma2 
282 	 Q0 	     CR93E-5598 	  438 	 0.003600 	 gmu96ma2 
282 	 Q0 	 WSJ900619-0080 	  439 	 0.003500 	 gmu96ma2 
282 	 Q0 	 WSJ900406-0004 	  440 	 0.003500 	 gmu96ma2 
282 	 Q0 	    CR93H-12279 	  441 	 0.003500 	 gmu96ma2 
282 	 Q0 	 WSJ920123-0105 	  442 	 0.003400 	 gmu96ma2 
282 	 Q0 	     FT922-5291 	  443 	 0.003400 	 gmu96ma2 
282 	 Q0 	     CR93H-4143 	  444 	 0.003300 	 gmu96ma2 
282 	 Q0 	 WSJ911211-0100 	  445 	 0.003300 	 gmu96ma2 
282 	 Q0 	     FT921-1911 	  446 	 0.003300 	 gmu96ma2 
282 	 Q0 	   FR88218-0219 	  447 	 0.003200 	 gmu96ma2 
282 	 Q0 	 WSJ920211-0176 	  448 	 0.003100 	 gmu96ma2 
282 	 Q0 	     FT931-7280 	  449 	 0.003000 	 gmu96ma2 
282 	 Q0 	     FT931-9316 	  450 	 0.003000 	 gmu96ma2 
282 	 Q0 	     FT931-5113 	  451 	 0.002900 	 gmu96ma2 
282 	 Q0 	     CR93E-3103 	  452 	 0.002900 	 gmu96ma2 
282 	 Q0 	 WSJ920323-0152 	  453 	 0.002900 	 gmu96ma2 
282 	 Q0 	    CR93H-13264 	  454 	 0.002800 	 gmu96ma2 
282 	 Q0 	     CR93H-1463 	  455 	 0.002700 	 gmu96ma2 
282 	 Q0 	      CR93E-876 	  456 	 0.002700 	 gmu96ma2 
282 	 Q0 	    FT931-11864 	  457 	 0.002600 	 gmu96ma2 
282 	 Q0 	     CR93E-8149 	  458 	 0.002600 	 gmu96ma2 
282 	 Q0 	      CR93H-545 	  459 	 0.002600 	 gmu96ma2 
282 	 Q0 	     FT923-3818 	  460 	 0.002600 	 gmu96ma2 
282 	 Q0 	     CR93H-9134 	  461 	 0.002500 	 gmu96ma2 
282 	 Q0 	     CR93H-5017 	  462 	 0.002400 	 gmu96ma2 
282 	 Q0 	 WSJ900614-0149 	  463 	 0.002300 	 gmu96ma2 
282 	 Q0 	    CR93H-10549 	  464 	 0.002300 	 gmu96ma2 
282 	 Q0 	     CR93H-1465 	  465 	 0.002200 	 gmu96ma2 
282 	 Q0 	    CR93H-14435 	  466 	 0.002200 	 gmu96ma2 
282 	 Q0 	     FT934-5052 	  467 	 0.002100 	 gmu96ma2 
282 	 Q0 	     CR93E-2896 	  468 	 0.002100 	 gmu96ma2 
282 	 Q0 	 WSJ920309-0058 	  469 	 0.001800 	 gmu96ma2 
282 	 Q0 	     CR93E-3731 	  470 	 0.001800 	 gmu96ma2 
282 	 Q0 	   FR88517-0001 	  471 	 0.001800 	 gmu96ma2 
282 	 Q0 	  FR881102-0032 	  472 	 0.001800 	 gmu96ma2 
282 	 Q0 	     FT931-6580 	  473 	 0.001800 	 gmu96ma2 
282 	 Q0 	     CR93H-9429 	  474 	 0.001600 	 gmu96ma2 
282 	 Q0 	    FT932-10191 	  475 	 0.001500 	 gmu96ma2 
282 	 Q0 	     FT932-7368 	  476 	 0.001500 	 gmu96ma2 
282 	 Q0 	     CR93E-8887 	  477 	 0.001500 	 gmu96ma2 
282 	 Q0 	     CR93E-7341 	  478 	 0.001400 	 gmu96ma2 
282 	 Q0 	     CR93E-7503 	  479 	 0.001400 	 gmu96ma2 
282 	 Q0 	  ZF207-169-176 	  480 	 0.001200 	 gmu96ma2 
282 	 Q0 	     FT944-6216 	  481 	 0.001100 	 gmu96ma2 
282 	 Q0 	     CR93H-3165 	  482 	 0.001000 	 gmu96ma2 
282 	 Q0 	    CR93H-12788 	  483 	 0.001000 	 gmu96ma2 
282 	 Q0 	    CR93H-12789 	  484 	 0.000900 	 gmu96ma2 
282 	 Q0 	      CR93E-557 	  485 	 0.000900 	 gmu96ma2 
282 	 Q0 	   FR88510-0124 	  486 	 0.000900 	 gmu96ma2 
282 	 Q0 	      CR93H-215 	  487 	 0.000600 	 gmu96ma2 
282 	 Q0 	    CR93H-13695 	  488 	 0.000500 	 gmu96ma2 
282 	 Q0 	     FT934-5058 	  489 	 0.000500 	 gmu96ma2 
282 	 Q0 	     CR93H-6912 	  490 	 0.000400 	 gmu96ma2 
282 	 Q0 	    CR93H-12150 	  491 	 0.000400 	 gmu96ma2 
282 	 Q0 	     CR93H-2956 	  492 	 0.000400 	 gmu96ma2 
282 	 Q0 	      CR93H-199 	  493 	 0.000300 	 gmu96ma2 
282 	 Q0 	     CR93H-4922 	  494 	 0.000300 	 gmu96ma2 
282 	 Q0 	     CR93H-8248 	  495 	 0.000300 	 gmu96ma2 
282 	 Q0 	    CR93H-11033 	  496 	 0.000300 	 gmu96ma2 
282 	 Q0 	    CR93H-12844 	  497 	 0.000200 	 gmu96ma2 
282 	 Q0 	    CR93H-13659 	  498 	 0.000200 	 gmu96ma2 
282 	 Q0 	    CR93H-11586 	  499 	 0.000200 	 gmu96ma2 
282 	 Q0 	    CR93H-12274 	  500 	 0.000200 	 gmu96ma2 
282 	 Q0 	    CR93H-13866 	  501 	 0.000100 	 gmu96ma2 
282 	 Q0 	     CR93H-9976 	  502 	 0.000100 	 gmu96ma2 
282 	 Q0 	     CR93H-6887 	  503 	 0.000100 	 gmu96ma2 
282 	 Q0 	   FR88514-0001 	  504 	 0.000100 	 gmu96ma2 
282 	 Q0 	    CR93H-12983 	  505 	 0.000100 	 gmu96ma2 
282 	 Q0 	    CR93H-15453 	  506 	 0.000000 	 gmu96ma2 
282 	 Q0 	    CR93H-12181 	  507 	 0.000000 	 gmu96ma2 
282 	 Q0 	     CR93H-4586 	  508 	 0.000000 	 gmu96ma2 
282 	 Q0 	    CR93E-10279 	  509 	 0.000000 	 gmu96ma2 
282 	 Q0 	    CR93H-12988 	  510 	 0.000000 	 gmu96ma2 
283 	 Q0 	    CR93H-13842 	    1 	 0.253200 	 gmu96ma2 
283 	 Q0 	    FT942-17068 	    2 	 0.236900 	 gmu96ma2 
283 	 Q0 	    FT941-14265 	    3 	 0.227700 	 gmu96ma2 
283 	 Q0 	    CR93H-13954 	    4 	 0.206300 	 gmu96ma2 
283 	 Q0 	    FT942-17660 	    5 	 0.199900 	 gmu96ma2 
283 	 Q0 	     FT911-3447 	    6 	 0.199200 	 gmu96ma2 
283 	 Q0 	     CR93E-9269 	    7 	 0.194000 	 gmu96ma2 
283 	 Q0 	    FT924-11642 	    8 	 0.193000 	 gmu96ma2 
283 	 Q0 	     FT922-6080 	    9 	 0.182900 	 gmu96ma2 
283 	 Q0 	    FT934-12672 	   10 	 0.179900 	 gmu96ma2 
283 	 Q0 	     CR93H-7039 	   11 	 0.175000 	 gmu96ma2 
